R_GLUabcpp	0.0
R_EX_leu__L_e	-0.0156681712778
R_AAMYL	0.0
R_PSERT	2.75474087985e-13
R_THRAi	0.0
R_F6PP_bifido_shunt	1.41895192408
R_EX_m720	0.0
R_GALKr	0.0
R_H2Otpp	-0.179609680797
R_KAS15	0.0
R_UAGPT3	0.00480904266946
R_EX_mg2_e	0.0
R_3OAS100	0.0
R_GNK	0.0
R_SERD_L	0.0
R_UAGDP	0.00961808533885
R_PYDXNK	0.0
R_GND	0.0
R_ACHBS	0.0112663459313
R_IPPMIb	-9.56873469349e-14
R_IPPMIa	-9.56873469349e-14
R_RHEA_30338	-0.00724032399964
R_EX_cellb_e	0.0
R_ANPRT	0.00220440310752
R_PRPPS	0.0293142952447
R_FTHFL	-0.00853333595615
R_DASYN181	0.0
R_THI80_1	0.0
R_THI80_2	0.0
R_EX_fe2_e	0.0
R_3OAR120	0.0
R_CAabc3pp	0.0
R_HPPK2	1.72970405691e-05
R_GLCP	0.0
R_SUCCt3pp	0.125460535161
R_3OAR121	0.0
R_DASYN180	0.0
R_PGSA141	0.0
R_EX_cynt_e	0.0
R_NAt3_2pp	0.0780862098232
R_PGSA140	0.0
R_EX_for_e	0.860556824244
R_ARAI	0.0
R_FACOAL181t2pp	0.0
R_EX_ni2_e	0.0
R_MECDPS	0.0
R_GLYCK	0.0
R_HXPRT	0.0
R_EX_m629	0.0
R_HYPOE	0.0
R_ASPCT	0.0128288969728
R_COBALT2abcpp	0.0
R_GLYCL	9.28009297012e-17
R_UDPGD	0.0
R_CYSabcpp	0.0
R_LPLIPAL2G141	0.0
R_PRO3_2	0.0
R_PRO3_3	0.0
R_AMPTASECG	0.0
R_NH4tpp	-0.0367890988568
R_DAPDC	0.0133101890658
R_LPLIPAL2G140	0.0
R_EX_k_e	0.0
R_OMMBLHX3	0.0
R_EX_m653	0.0
R_SERAT	0.00355558896722
R_THRS	0.0
R_UAMAGS	0.00480904266946
R_AGPAT140	0.0
R_PPND	0.00534812083966
R_DHQTi	0.01439168071
R_AGPAT141	0.0
R_GK1	0.0094073406787
R_LEUabcpp	0.0
R_DASYN160	0.0
R_DASYN161	0.0
R_3OAR100	0.0
R_PGSA120	0.0
R_RHEA_20436	0.0
R_FE2abcpp	0.0
R_ADCL	1.72970405691e-05
R_DNMPPA	1.72970405691e-05
R_ACOTA	0.0
R_THRA2i	0.0
R_ASAD	-0.0181192317354
R_DHPS2	1.72970405691e-05
R_ADCS	1.72970405691e-05
R_FACOAL100t2pp	0.0
R_FLDR	0.0
R_EX_m645	0.0
R_MALTATr	0.0
R_EX_m767	0.0
R_EX_m647	0.0
R_NNATr	8.83467687958e-05
R_LPLIPAL2G160	0.0
R_CU1abcpp	0.0
R_LPLIPAL2G161	0.0
R_EX_h2s_e	-0.00355558896717
R_EX_m670	0.0
R_MALTPTabcpp	0.0
R_RHEA_30774	0.0
R_PFL	0.852006191247
R_THIORDXi	0.0
R_SHKK	0.01439168071
R_DASYN141	0.0
R_ARGTRS	0.0
R_Htex1	0.194098007763
R_EAR80y	0.0
R_ILETRS	0.0
R_PGSA180	0.0
R_DASYN140	0.0
R_FE3DCITabcpp	0.0
R_LCARR	0.0
R_FECRMR1	0.0
R_ALCD2x	-0.455773610008
R_ALAALAr	0.00480904266946
R_FECRMR2	0.0
R_MET17_1	0.0
R_LCARS	0.0
R_FECRMR3	0.0
R_EX_h_e	2.86699936104
R_DHORD8	0.0128288969728
R_PGSA181	0.0
R_FE3DHBZR	0.0
R_EX_h_c	0.0
R_EAR80x	0.0
R_FEENTERabcpp	0.0
R_LPLIPAL2A120	0.0
R_OPHHX3	0.0
R_EX_cu2_e	0.0
R_CBPS	0.0128288969728
R_RHEA_15148	0.0
R_THRt4pp	0.0211054921024
R_UMPK	-0.00982751139065
R_FRD3	0.0
R_ILETA	-0.0112663459313
R_RHCCE	0.0
R_UPPRT	0.0
R_GLUR	-0.00480904266946
R_RHEA_30794	0.0
R_ALCD19	0.0
R_SUCRtex	0.0
R_FE3abcpp	0.0
R_DASYN120	0.0
R_FRD2	0.0
R_TPI	0.0
R_EX_gal_e	0.0
R_ILEabcpp	0.0
R_NADDP	0.0
R_UDCPDPS	0.0
R_OMPHHX3	0.0
R_NTPTP2	0.0
R_NTPTP1	0.0
R_PSCVT	0.01439168071
R_CELabcpp	0.0
R_URIDK2r	0.0
R_GLYALDtpp	0.0
R_LDH_L	0.0
R_CS	0.0
R_AIRC3	-0.0105183846657
R_PGSA160	0.0
R_AIRC2	0.0105183846657
R_PGSA161	0.0
R_LPLIPAL2A141	0.0
R_TYRTRS	0.0
R_LPLIPAL2A140	0.0
R_EX_stys_e	0.0
R_ARBabcpp	0.0
R_RHEA_31510	0.0
R_PGM	-0.928806466939
R_5DOAN	0.0
R_PGL	1.69986614895e-16
R_GLCS1	0.0
R_PGK	-0.928806466939
R_DHPPDA2	0.0
R_GLCATr	0.0
R_FLDR1	0.00412569321917
R_OBTFL	0.0
R_PGI	0.979926125125
R_EX_gln__L_e	-0.135398344273
R_3OAS180	0.0
R_3OAS181	0.0
R_OMCDC	0.0
R_VALt2pp	0.0164127972395
R_RHEA_18672	0.0
R_UDPGALM	0.0
R_ACPS1	0.0
R_EX_arg__L_e	-0.0114718937228
R_DDPA	0.01439168071
R_DPR	0.0
R_ACCOAC	0.0
R_ARGSL	0.0
R_ARGSS	0.0
R_GLU5K	5.23886489745e-14
R_ATHRDHr	0.0
R_SOTA11	0.0
R_RHEA_30730	0.0
R_GHMT2r	0.0342766067569
R_HSDy	-1.50244400254e-13
R_EX_ura_e	0.0
R_PROt4pp	0.0085748333404
R_RHEA_17512	0.0
R_RBFK	7.75652043461e-06
R_EX_glyc_e	0.0
R_GLUSy	0.0
R_GLNabcpp	0.135398344273
R_LEUTRS	0.0
R_DXYLK	0.0
R_TMPPP	0.0
R_EX_raffin_e	0.0
R_FFSD	0.0
R_EX_val__L_e	-0.0164127972395
R_XPPT	0.0
R_HSK	1.50244400254e-13
R_EAR60x	0.0
R_GUAPRT1	0.0
R_EAR60y	0.0
R_MALTTRabcpp	0.0
R_LPLIPAL2ATG181	0.0
R_RHEA_17524	0.0
R_ADSL2r	0.0105183846657
R_LPLIPAL2ATG180	0.0
R_TKT2	0.926602063832
R_DHDPS	0.0181192317352
R_FACOAE60	0.0
R_TKT1	-0.477958179538
R_EX_succ_e	0.125460535161
R_EX_nac_e	-8.83467687958e-05
R_FACOAE100	0.0
R_3OAS160	0.0
R_HMPK1	0.0
R_3OAS161	0.0
R_PRATPP	0.00367426372987
R_VALTA	3.46944695195e-18
R_AGDC	0.0
R_PPK2r	0.0
R_URAt2pp	0.0
R_DAPE	0.0181192317352
R_ORPT	-0.0128288969728
R_PPCDC	3.87826021731e-06
R_ACMUMtex	0.0
R_STAabcpp	0.0
R_PDH	-0.0736404631813
R_MLTG3	0.0
R_TYRTA	-0.00534812083966
R_MLTG4	0.0
R_ADSL1r	0.00478530771691
R_MLTG5	0.0
R_GTHS	0.0
R_3OAR180	0.0
R_MLTG1	0.0
R_MLTG2	0.0
R_3OAR181	0.0
R_DHNPA2	1.72970405691e-05
R_GLCP2	0.0
R_EX_arbtn_fe3_e	0.0
R_MG2tpp	0.0
R_MALTabcpp	0.0
R_RAFabcpp	0.0
R_CPGNabcpp	0.0
R_AKGDH	0.110156842779
R_EX_ile__L_e	0.0
R_RHEA_13068	0.0
R_HISTRS	0.0
R_FACOAE80	0.0
R_3OAS140	0.0
R_OPHHX	0.0
R_3OAS141	0.0
R_EX_adn_e	0.0
R_ENO	0.928806466939
R_EAR180x	0.0
R_EAR180y	0.0
R_FMETTRS	0.0
R_EX_cys__D_e	0.0
R_EX_orot_e	0.0
R_FACOAE120	0.0
R_EX_ribflv_c	-7.75652043461e-06
R_FMNAT	3.8782602173e-06
R_EX_pnto__R_e	0.0
R_pnto__R_ecf	3.87826021731e-06
