orgId	KBaseGenome	KBaseGenome ID	Name	Group	Condition	Description	Condition ID (Kbase ExpMatrix)	Kbase Media	Notes
Keio	Escherichia_coli_str._K-12_substr._MG1657	GCF_000005845.2	set1IT059	carbon source	casamino acids	casaminos (C)	set1IT059 casaminos (C)		glucose-minmal replace Glu with all aminoacids
Keio	Escherichia_coli_str._K-12_substr._MG1658	GCF_000005845.2	set1IT060	carbon source	casamino acids	casaminos (C)	set1IT060 casaminos (C)		glucose-minmal replace Glu with all aminoacids
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H25	carbon source	casamino acids	casaminos (C)	set3H25 casaminos (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H46	carbon source	casamino acids	casaminos (C)	set3H46 casaminos (C)		
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H9	carbon source	casamino acids	casaminos (C)	set3H9 casaminos (C)		
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set4H28	carbon source	casamino acids	casaminos (C)	set4H28 casaminos (C)		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set6IT012	carbon source	casamino acids	casaminos (C)	set6IT012 casaminos (C)		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT039	carbon source	casamino acids	casaminos (C)	set7IT039 casaminos (C)		
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT005	carbon source	casamino acids	casaminos (C)	set2IT005 casaminos (C)		
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT014	carbon source	casamino acids	casaminos (C)	set2IT014 casaminos (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H29	carbon source	casamino acids	casaminos (C)	set3H29 casaminos (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set4H4	carbon source	casamino acids	casaminos (C)	set4H4 casaminos (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set6IT048	carbon source	casamino acids	casaminos (C)	set6IT048 casaminos (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set7IT094	carbon source	casamino acids	casaminos (C)	set7IT094 casaminos (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set5IT011	carbon source	casamino acids	casaminos (C)	set5IT011 casaminos (C)		
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT012	carbon source	casamino acids	casaminos (C)	set2IT012 casaminos (C)		
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT024	carbon source	casamino acids	casaminos (C)	set2IT024 casaminos (C)		
Keio	Escherichia_coli_str._K-12_substr._MG1729	GCF_000005845.2	set1IT093	nitrogen source	casamino acids	casaminos (N)	set1IT093 casaminos (N)		
Keio	Escherichia_coli_str._K-12_substr._MG1730	GCF_000005845.2	set1IT094	nitrogen source	casamino acids	casaminos (N)	set1IT094 casaminos (N)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT029	nitrogen source	casamino acids	casaminos (N)	set2IT029 casaminos (N)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set3IT002	nitrogen source	casamino acids	casaminos (N)	set3IT002 casaminos (N)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT077	nitrogen source	casamino acids	casaminos (N)	set3IT077 casaminos (N)		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT055	nitrogen source	casamino acids	casaminos (N)	set7IT055 casaminos (N)		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT068	nitrogen source	casamino acids	casaminos (N)	set7IT068 casaminos (N)		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H27	nitrogen source	casamino acids	casaminos (N)	set3H27 casaminos (N)		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H7	nitrogen source	casamino acids	casaminos (N)	set3H7 casaminos (N)		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H27	carbon source	Cytidine	Cytidine	set1H27 Cytidine		Remove glucose from Nitrogen-Cytidine Media
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H39	carbon source	Cytidine	Cytidine	set2H39 Cytidine		Remove glucose from Nitrogen-Cytidine Media
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H14	carbon source	Cytidine	Cytidine (C)	set3H14 Cytidine (C)		Remove glucose from Nitrogen-Cytidine Media
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set4H33	carbon source	Cytidine	Cytidine (C)	set4H33 Cytidine (C)		Remove glucose from Nitrogen-Cytidine Media
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT011	carbon source	Cytidine	Cytidine (C)	set2IT011 Cytidine (C)		Remove glucose from Nitrogen-Cytidine Media
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT020	carbon source	Cytidine	Cytidine (C)	set2IT020 Cytidine (C)		Remove glucose from Nitrogen-Cytidine Media
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT024	carbon source	Cytidine	Cytidine (C)	set5IT024 Cytidine (C)		Remove glucose from Nitrogen-Cytidine Media
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT066	carbon source	Cytidine	Cytidine (C)	set5IT066 Cytidine (C)		Remove glucose from Nitrogen-Cytidine Media
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set5IT016	carbon source	Cytidine	Cytidine (C)	set5IT016 Cytidine (C)		Remove glucose from Nitrogen-Cytidine Media
WCS417	Pseudomonas_simiae	GCF_000698265.1	set3IT019	carbon source	Cytidine	Cytidine (C)	set3IT019 Cytidine (C)		Remove glucose from Nitrogen-Cytidine Media
WCS417	Pseudomonas_simiae	GCF_000698265.1	set3IT028	carbon source	Cytidine	Cytidine (C)	set3IT028 Cytidine (C)		Remove glucose from Nitrogen-Cytidine Media
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set1IT078	nitrogen source	Cytidine	Cytidine (N)	set1IT078 Cytidine (N)	Nitrogen-Cytidine	
Keio	Escherichia_coli_str._K-12_substr._MG1731	GCF_000005845.2	set2IT007	nitrogen source	Cytidine	Cytidine (N)	set2IT007 Cytidine (N)	Nitrogen-Cytidine	
Keio	Escherichia_coli_str._K-12_substr._MG1732	GCF_000005845.2	set2IT008	nitrogen source	Cytidine	Cytidine (N)	set2IT008 Cytidine (N)	Nitrogen-Cytidine	
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set2IT009	nitrogen source	Cytidine	Cytidine (N)	set2IT009 Cytidine (N)	Nitrogen-Cytidine	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set5IT054	nitrogen source	Cytidine	Cytidine (N)	set5IT054 Cytidine (N)	Nitrogen-Cytidine	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set5IT073	nitrogen source	Cytidine	Cytidine (N)	set5IT073 Cytidine (N)	Nitrogen-Cytidine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT032	nitrogen source	Cytidine	Cytidine (N)	set6IT032 Cytidine (N)	Nitrogen-Cytidine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT070	nitrogen source	Cytidine	Cytidine (N)	set6IT070 Cytidine (N)	Nitrogen-Cytidine	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT094	nitrogen source	Cytidine	Cytidine (N)	set2IT094 Cytidine (N)	Nitrogen-Cytidine	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set3IT022	nitrogen source	Cytidine	Cytidine (N)	set3IT022 Cytidine (N)	Nitrogen-Cytidine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT062	nitrogen source	Cytidine	Cytidine (N)	set8IT062 Cytidine (N)	Nitrogen-Cytidine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT077	nitrogen source	Cytidine	Cytidine (N)	set8IT077 Cytidine (N)	Nitrogen-Cytidine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H13	nitrogen source	Cytidine	Cytidine (N)	set3H13 Cytidine (N)	Nitrogen-Cytidine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H33	nitrogen source	Cytidine	Cytidine (N)	set3H33 Cytidine (N)	Nitrogen-Cytidine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set5IT089	nitrogen source	Cytidine	Cytidine (N)	set5IT089 Cytidine (N)	Nitrogen-Cytidine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set13H23	nitrogen source	Cytosine	Cytosine (N)	set13H23 Cytosine (N)	Nitrogen-Cytosine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set13H24	nitrogen source	Cytosine	Cytosine (N)	set13H24 Cytosine (N)	Nitrogen-Cytosine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set2H33	nitrogen source	Cytosine	Cytosine (N)	set2H33 Cytosine (N)	Nitrogen-Cytosine	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT031	nitrogen source	Cytosine	Cytosine (N)	set2IT031 Cytosine (N)	Nitrogen-Cytosine	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT079	nitrogen source	Cytosine	Cytosine (N)	set3IT079 Cytosine (N)	Nitrogen-Cytosine	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set5IT056	nitrogen source	Cytosine	Cytosine (N)	set5IT056 Cytosine (N)	Nitrogen-Cytosine	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set5IT075	nitrogen source	Cytosine	Cytosine (N)	set5IT075 Cytosine (N)	Nitrogen-Cytosine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT034	nitrogen source	Cytosine	Cytosine (N)	set6IT034 Cytosine (N)	Nitrogen-Cytosine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT072	nitrogen source	Cytosine	Cytosine (N)	set6IT072 Cytosine (N)	Nitrogen-Cytosine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set5IT090	nitrogen source	Cytosine	Cytosine (N)	set5IT090 Cytosine (N)	Nitrogen-Cytosine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set12H21	carbon source	D-Alanine	D-Alanine (C)	set12H21 D-Alanine (C)	Carbon-D-Alanine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set12H22	carbon source	D-Alanine	D-Alanine (C)	set12H22 D-Alanine (C)	Carbon-D-Alanine	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT026	carbon source	D-Alanine	D-Alanine (C)	set1IT026 D-Alanine (C)	Carbon-D-Alanine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT018	carbon source	D-Alanine	D-Alanine (C)	set5IT018 D-Alanine (C)	Carbon-D-Alanine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT060	carbon source	D-Alanine	D-Alanine (C)	set5IT060 D-Alanine (C)	Carbon-D-Alanine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set5IT008	carbon source	D-Alanine	D-Alanine (C)	set5IT008 D-Alanine (C)	Carbon-D-Alanine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT083	carbon source	D-Alanine	D-Alanine (C)	set2IT083 D-Alanine (C)	Carbon-D-Alanine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set3IT010	carbon source	D-Alanine	D-Alanine (C)	set3IT010 D-Alanine (C)	Carbon-D-Alanine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set13H11	nitrogen source	D-Alanine	D-Alanine (N)	set13H11 D-Alanine (N)	Nitrogen-D-Alanine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set13H12	nitrogen source	D-Alanine	D-Alanine (N)	set13H12 D-Alanine (N)	Nitrogen-D-Alanine	
Keio	Escherichia_coli_str._K-12_substr._MG1733	GCF_000005845.2	set1IT087	nitrogen source	D-Alanine	D-Alanine (N)	set1IT087 D-Alanine (N)	Nitrogen-D-Alanine	
Keio	Escherichia_coli_str._K-12_substr._MG1734	GCF_000005845.2	set1IT088	nitrogen source	D-Alanine	D-Alanine (N)	set1IT088 D-Alanine (N)	Nitrogen-D-Alanine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set2H27	nitrogen source	D-Alanine	D-Alanine (N)	set2H27 D-Alanine (N)	Nitrogen-D-Alanine	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT027	nitrogen source	D-Alanine	D-Alanine (N)	set2IT027 D-Alanine (N)	Nitrogen-D-Alanine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT094	nitrogen source	D-Alanine	D-Alanine (N)	set2IT094 D-Alanine (N)	Nitrogen-D-Alanine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set3IT020	nitrogen source	D-Alanine	D-Alanine (N)	set3IT020 D-Alanine (N)	Nitrogen-D-Alanine	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set3IT068	nitrogen source	D-Alanine	D-Alanine (N)	set3IT068 D-Alanine (N)	Nitrogen-D-Alanine	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT075	nitrogen source	D-Alanine	D-Alanine (N)	set3IT075 D-Alanine (N)	Nitrogen-D-Alanine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT021	nitrogen source	D-Alanine	D-Alanine (N)	set6IT021 D-Alanine (N)	Nitrogen-D-Alanine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT059	nitrogen source	D-Alanine	D-Alanine (N)	set6IT059 D-Alanine (N)	Nitrogen-D-Alanine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT057	nitrogen source	D-Alanine	D-Alanine (N)	set8IT057 D-Alanine (N)	Nitrogen-D-Alanine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT072	nitrogen source	D-Alanine	D-Alanine (N)	set8IT072 D-Alanine (N)	Nitrogen-D-Alanine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set5IT023	nitrogen source	D-Alanine	D-Alanine (N)	set5IT023 D-Alanine (N)	Nitrogen-D-Alanine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H8	carbon source	D-Cellobiose	D-Cellobiose	set1H8 D-Cellobiose	Carbon-D-Cellobiose	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H20	carbon source	D-Cellobiose	D-Cellobiose	set2H20 D-Cellobiose	Carbon-D-Cellobiose	
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set1IT007	carbon source	D-Cellobiose	D-Cellobiose (C)	set1IT007 D-Cellobiose (C)	Carbon-D-Cellobiose	
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set1IT024	carbon source	D-Cellobiose	D-Cellobiose (C)	set1IT024 D-Cellobiose (C)	Carbon-D-Cellobiose	
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set1IT041	carbon source	D-Cellobiose	D-Cellobiose (C)	set1IT041 D-Cellobiose (C)	Carbon-D-Cellobiose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set2IT083	carbon source	D-Cellobiose	D-Cellobiose (C)	set2IT083 D-Cellobiose (C)	Carbon-D-Cellobiose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set3IT004	carbon source	D-Cellobiose	D-Cellobiose (C)	set3IT004 D-Cellobiose (C)	Carbon-D-Cellobiose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set3IT021	carbon source	D-Cellobiose	D-Cellobiose (C)	set3IT021 D-Cellobiose (C)	Carbon-D-Cellobiose	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT001	carbon source	D-Cellobiose	D-Cellobiose (C)	set5IT001 D-Cellobiose (C)	Carbon-D-Cellobiose	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT043	carbon source	D-Cellobiose	D-Cellobiose (C)	set5IT043 D-Cellobiose (C)	Carbon-D-Cellobiose	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT049	carbon source	D-Cellobiose	D-Cellobiose (C)	set2IT049 D-Cellobiose (C)	Carbon-D-Cellobiose	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT062	carbon source	D-Cellobiose	D-Cellobiose (C)	set2IT062 D-Cellobiose (C)	Carbon-D-Cellobiose	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H19	carbon source	D-Cellobiose	D-Cellobiose (C)	set5H19 D-Cellobiose (C)	Carbon-D-Cellobiose	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H20	carbon source	D-Cellobiose	D-Cellobiose (C)	set5H20 D-Cellobiose (C)	Carbon-D-Cellobiose	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H5	carbon source	D-Fructose	D-Fructose (C)	set10H5 D-Fructose (C)	Carbon-D-Fructose	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H6	carbon source	D-Fructose	D-Fructose (C)	set10H6 D-Fructose (C)	Carbon-D-Fructose	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT002	carbon source	D-Fructose	D-Fructose (C)	set1IT002 D-Fructose (C)	Carbon-D-Fructose	
Keio	Escherichia_coli_str._K-12_substr._MG1659	GCF_000005845.2	set1IT005	carbon source	D-Fructose	D-Fructose (C)	set1IT005 D-Fructose (C)	Carbon-D-Fructose	
Keio	Escherichia_coli_str._K-12_substr._MG1660	GCF_000005845.2	set1IT006	carbon source	D-Fructose	D-Fructose (C)	set1IT006 D-Fructose (C)	Carbon-D-Fructose	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set1IT067	carbon source	D-Fructose	D-Fructose (C)	set1IT067 D-Fructose (C)	Carbon-D-Fructose	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set1IT070	carbon source	D-Fructose	D-Fructose (C)	set1IT070 D-Fructose (C)	Carbon-D-Fructose	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT057	carbon source	D-Fructose	D-Fructose (C)	set2IT057 D-Fructose (C)	Carbon-D-Fructose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set2IT074	carbon source	D-Fructose	D-Fructose (C)	set2IT074 D-Fructose (C)	Carbon-D-Fructose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set2IT091	carbon source	D-Fructose	D-Fructose (C)	set2IT091 D-Fructose (C)	Carbon-D-Fructose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set3IT012	carbon source	D-Fructose	D-Fructose (C)	set3IT012 D-Fructose (C)	Carbon-D-Fructose	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set4IT083	carbon source	D-Fructose	D-Fructose (C)	set4IT083 D-Fructose (C)	Carbon-D-Fructose	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT029	carbon source	D-Fructose	D-Fructose (C)	set5IT029 D-Fructose (C)	Carbon-D-Fructose	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H32	carbon source	D-Fructose	D-Fructose (C)	set3H32 D-Fructose (C)	Carbon-D-Fructose	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H9	carbon source	D-Fructose	D-Fructose (C)	set3H9 D-Fructose (C)	Carbon-D-Fructose	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H7	carbon source	D-Fructose	D-Fructose (C)	set5H7 D-Fructose (C)	Carbon-D-Fructose	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H8	carbon source	D-Fructose	D-Fructose (C)	set5H8 D-Fructose (C)	Carbon-D-Fructose	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT054	carbon source	D-Fructose	D-Fructose (C)	set1IT054 D-Fructose (C)	Carbon-D-Fructose	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT069	carbon source	D-Fructose	D-Fructose (C)	set1IT069 D-Fructose (C)	Carbon-D-Fructose	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set1IT022	carbon source	D-Fructose	D-Fructose (C)	set1IT022 D-Fructose (C)	Carbon-D-Fructose	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set1IT042	carbon source	D-Fructose	D-Fructose (C)	set1IT042 D-Fructose (C)	Carbon-D-Fructose	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT005	carbon source	D-Galactose	D-Galactose (C)	set1IT005 D-Galactose (C)	Carbon-D-Galactose	
Keio	Escherichia_coli_str._K-12_substr._MG1661	GCF_000005845.2	set1IT013	carbon source	D-Galactose	D-Galactose (C)	set1IT013 D-Galactose (C)	Carbon-D-Galactose	
Keio	Escherichia_coli_str._K-12_substr._MG1662	GCF_000005845.2	set1IT014	carbon source	D-Galactose	D-Galactose (C)	set1IT014 D-Galactose (C)	Carbon-D-Galactose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set2IT079	carbon source	D-Galactose	D-Galactose (C)	set2IT079 D-Galactose (C)	Carbon-D-Galactose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set2IT096	carbon source	D-Galactose	D-Galactose (C)	set2IT096 D-Galactose (C)	Carbon-D-Galactose	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set3IT017	carbon source	D-Galactose	D-Galactose (C)	set3IT017 D-Galactose (C)	Carbon-D-Galactose	
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT005	carbon source	D-Galactose	D-Galactose (C)	set1IT005 D-Galactose (C)	Carbon-D-Galactose	
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT033	carbon source	D-Galactose	D-Galactose (C)	set1IT033 D-Galactose (C)	Carbon-D-Galactose	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT048	carbon source	D-Galactose	D-Galactose (C)	set2IT048 D-Galactose (C)	Carbon-D-Galactose	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT061	carbon source	D-Galactose	D-Galactose (C)	set2IT061 D-Galactose (C)	Carbon-D-Galactose	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set1IT026	carbon source	D-Galactose	D-Galactose (C)	set1IT026 D-Galactose (C)	Carbon-D-Galactose	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT050	carbon source	D-Galactose	D-Galactose (C)	set2IT050 D-Galactose (C)	Carbon-D-Galactose	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT015	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)	set1IT015 D-Galacturonic Acid (C)	Carbon-D-Galacturonic-Acid	
Keio	Escherichia_coli_str._K-12_substr._MG1663	GCF_000005845.2	set1IT045	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)	set1IT045 D-Galacturonic Acid (C)	Carbon-D-Galacturonic-Acid	
Keio	Escherichia_coli_str._K-12_substr._MG1664	GCF_000005845.2	set1IT046	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)	set1IT046 D-Galacturonic Acid (C)	Carbon-D-Galacturonic-Acid	
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT020	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)	set1IT020 D-Galacturonic Acid (C)	Carbon-D-Galacturonic-Acid	
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set2IT052	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)	set2IT052 D-Galacturonic Acid (C)	Carbon-D-Galacturonic-Acid	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT051	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)	set2IT051 D-Galacturonic Acid (C)	Carbon-D-Galacturonic-Acid	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT064	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)	set2IT064 D-Galacturonic Acid (C)	Carbon-D-Galacturonic-Acid	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT067	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)	set2IT067 D-Galacturonic Acid (C)	Carbon-D-Galacturonic-Acid	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT088	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C)	set2IT088 D-Galacturonic Acid (C)	Carbon-D-Galacturonic-Acid	
Keio	Escherichia_coli_str._K-12_substr._MG1668	GCF_000005845.2	set2IT095	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C) M9	set2IT095 D-Galacturonic Acid (C) M9		
Keio	Escherichia_coli_str._K-12_substr._MG1665	GCF_000005845.2	set1IT067	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C) MOPS	set1IT067 D-Galacturonic Acid (C) MOPS		
Keio	Escherichia_coli_str._K-12_substr._MG1666	GCF_000005845.2	set1IT068	carbon source	D-Galacturonic Acid monohydrate	D-Galacturonic Acid (C) MOPS	set1IT068 D-Galacturonic Acid (C) MOPS		
